Date,Open,High,Low,Close,Adj Close,Volume
4/4/2013,86.5,87.370003,85,85.370003,64.636253,10367295
4/5/2013,85.400002,86.900002,84.639999,85.129997,64.454536,9522365
4/8/2013,85.400002,86.089996,84.709999,85.07,64.409119,5022015
4/9/2013,85.800003,87.360001,84.709999,84.910004,64.287979,9051245
4/10/2013,85.400002,85.980003,83.349998,85.690002,64.878532,11236575
4/11/2013,86.800003,87.699997,85.5,87.370003,66.150513,10320780
4/12/2013,87.400002,88.940002,86.669998,88.510002,67.013641,9257855
4/15/2013,89,92.660004,88.620003,91.580002,69.338028,11970230
4/16/2013,91.800003,94.120003,91.800003,93.779999,71.003723,10249140
4/17/2013,94.830002,97.599998,93.639999,95.879997,72.593697,33430050
4/18/2013,96.540001,98.599998,94.900002,98.25,74.388092,15909155
4/22/2013,98.25,99.800003,97.57,98.870003,74.857513,11689930
4/23/2013,99.379997,99.489998,96.82,99.040001,74.986229,10095395
4/25/2013,99.040001,101.660004,98.699997,100.760002,76.28849,13817710
4/26/2013,100.190002,100.480003,98.93,99.550003,75.372368,4704920
4/29/2013,99.550003,101.540001,98.349998,100.989998,76.462631,7395980
4/30/2013,101.199997,101.800003,98.839996,100.330002,75.962921,8479455
5/2/2013,100.330002,102.199997,100.129997,100.919998,76.409637,8054630
5/3/2013,100.919998,101.709999,99.099998,99.5,75.334518,18797890
5/6/2013,99.400002,99.599998,97.400002,99.279999,75.167938,7024525
5/7/2013,99.400002,102.199997,99.010002,101.650002,76.962341,8163965
5/8/2013,101.800003,102.510002,100.82,101.339996,76.727623,4979590
5/9/2013,101.379997,102.379997,100.260002,100.57,76.144638,5064430
5/10/2013,100.199997,102.349998,99.900002,102,77.227333,7248730
5/13/2013,102.199997,102.800003,100.230003,100.57,76.144638,4427455
5/14/2013,100.57,102.089996,99.599998,101.529999,76.871483,6268460
5/15/2013,101.610001,106.239998,101.610001,105.57,79.93029,10867955
5/16/2013,106,109.400002,106,108.510002,82.156258,11647435
5/17/2013,108.800003,109.540001,107.510002,108.550003,82.186546,6225355
5/20/2013,108.599998,109.400002,105.620003,105.980003,80.240715,6713815
5/21/2013,105.900002,106.379997,102.730003,103.050003,78.022331,7879880
5/22/2013,104,104.529999,100.970001,101.970001,77.20462,6380590
5/23/2013,100.900002,100.980003,98.800003,99.339996,79.915665,7569735
5/24/2013,100.800003,101.800003,99.169998,101,81.251083,6397200
5/27/2013,101,104.099998,100.800003,103.730003,83.447273,5746935
5/28/2013,103.800003,104.5,102.599998,103.089996,82.932411,5052105
5/29/2013,103.010002,103.330002,100.099998,100.580002,80.9132,5631005
5/30/2013,100.010002,101.480003,99.610001,100,80.446609,5747865
5/31/2013,100.199997,100.489998,97.199997,97.459999,78.403267,7125855
6/3/2013,97.510002,100.790001,97.300003,100.540001,80.881027,6786515
6/4/2013,100.589996,101.75,97.889999,98.459999,79.207741,7250035
6/5/2013,97.900002,100.599998,97.900002,99.940002,80.398354,5392525
6/6/2013,99.599998,101.970001,98.470001,101.519997,81.669395,8151105
6/7/2013,101.199997,102.980003,100.099998,100.519997,80.864937,6523260
6/10/2013,99.589996,100.599998,97.470001,98.099998,78.918137,7131360
6/11/2013,97.32,97.610001,93.279999,94.389999,75.933563,9362000
6/12/2013,94,94.800003,92.239998,93.75,75.418701,9948575
6/13/2013,93,93.940002,91.029999,91.349998,73.487984,9434155
6/14/2013,92.660004,96.129997,92.650002,95.730003,77.011551,11859645
6/17/2013,96.019997,97.940002,94,96.790001,77.864281,11633775
6/18/2013,96.559998,96.599998,94.559998,95.029999,76.448418,8210050
6/19/2013,95.339996,95.889999,94.120003,95.639999,76.93914,10144520
6/20/2013,94,94,91.620003,91.900002,73.930435,11980550
6/21/2013,91.580002,92.489998,89.110001,90.550003,72.844414,21129120
6/24/2013,89.730003,90.089996,87.699997,88.18,70.93782,5562825
6/25/2013,88.610001,90.800003,87.150002,89.529999,72.023849,12169990
6/26/2013,90.160004,91.870003,89.150002,89.690002,72.152573,6988610
6/27/2013,91.199997,92.5,87.400002,88.660004,71.323975,11126865
6/28/2013,90,92.800003,88.25,92.220001,74.187866,17389700
7/1/2013,92.639999,94.379997,92.239998,94.029999,75.643959,9356370
7/2/2013,93.449997,94.800003,92.68,93.690002,75.37043,8966530
7/3/2013,92.419998,94.139999,91.230003,92.669998,74.549881,10143720
7/4/2013,93.739998,95.300003,92.309998,94.040001,75.652,11272655
7/5/2013,94.739998,95.599998,92.599998,93.059998,74.863625,6617615
7/8/2013,92.800003,93.93,90.669998,93.360001,75.104965,8102225
7/9/2013,93.400002,96.720001,93.400002,95.730003,77.011551,10261315
7/10/2013,96.18,96.879997,94.599998,95.239998,76.617363,6475455
7/11/2013,96.599998,98.879997,96.400002,97.309998,78.2826,8572490
7/12/2013,98.400002,98.540001,96.419998,98.089996,78.91008,4981880
7/15/2013,98.589996,100.400002,97,100.07,80.50293,8304370
7/16/2013,95.050003,96,89,90.190002,72.554802,48102645
7/17/2013,91,91.18,83.32,85.370003,68.677277,51862030
7/18/2013,85.599998,88.379997,84.440002,88.089996,70.865425,34532895
7/19/2013,88.599998,89.389999,84.599998,84.919998,68.315262,24233900
7/22/2013,85.18,86.57,84.400002,84.779999,68.202637,13173330
7/23/2013,86.480003,88.580002,85.650002,87.730003,70.575813,16437705
7/24/2013,84,84.599998,74.760002,76.669998,61.678429,116809725
7/25/2013,76,78.489998,73.900002,74.739998,60.125801,59957910
7/26/2013,75.980003,76.43,68.440002,73.419998,59.063904,80554565
7/29/2013,73.599998,74.25,71.419998,72.690002,58.476646,25620020
7/30/2013,72.68,74.959999,69.309998,69.739998,56.103466,35393495
7/31/2013,69.599998,69.599998,57,64.800003,52.12941,103997330
8/1/2013,66,67.860001,60.810001,65.529999,52.716667,66343175
8/2/2013,66,66.980003,61,61.740002,49.667744,39518370
8/5/2013,61.709999,62.41,58,59.919998,48.203613,47327705
8/6/2013,58.799999,59.200001,54.099998,55.029999,44.269775,42811320
8/7/2013,54.799999,59.93,53.709999,58.720001,47.238255,68961285
8/8/2013,58.380001,58.740002,56,56.610001,45.540833,43490955
8/12/2013,56.610001,61.509998,55.099998,60.240002,48.46104,60836825
8/13/2013,59.700001,63.68,59.419998,61.939999,49.828636,79380130
8/14/2013,62.82,63,57.68,58.290001,46.89233,67281550
8/16/2013,58.290001,58.290001,50.52,51.66,41.558723,72616170
8/19/2013,51,51.040001,47.02,48.299999,38.855713,80110420
8/20/2013,46.400002,49.52,44.029999,48.560001,39.06488,95941590
8/21/2013,53.41,56.900002,49.220001,51.009998,41.035816,183243375
8/22/2013,50.119999,50.599998,46.740002,48.5,39.016605,156594290
8/23/2013,49.099998,52.580002,48.560001,51.849998,41.711571,90441270
8/26/2013,52.68,53.48,50.700001,52.240002,42.025311,58984450
8/27/2013,50.830002,50.98,46.68,47.16,37.938622,67949685
8/28/2013,45.549999,46.459999,43.220001,45.169998,36.33773,88139505
8/29/2013,46.599998,47.34,44.700001,46.5,37.407677,66257745
8/30/2013,46.919998,49.700001,46.200001,48.669998,39.15337,83708730
9/2/2013,49.299999,51.18,49.200001,50.59,40.697945,51970255
9/3/2013,51.040001,51.240002,45.220001,45.82,36.860638,76228885
9/4/2013,46,48.5,44.599998,47.209999,37.978848,76147375
9/5/2013,50,58.68,50,57.5,46.256805,155685515
9/6/2013,58.939999,59.259998,56.02,58.59,47.133675,92734175
9/10/2013,58.59,62.790001,58.59,61.380001,49.378136,74394495
9/11/2013,60.59,61.200001,58.759998,60.75,48.871319,69387605
9/12/2013,61.139999,61.380001,55.259998,56.240002,45.243179,71756585
9/13/2013,55.799999,57.549999,54.84,56.240002,45.243179,74714580
9/16/2013,59.02,60,56.720001,58.34,46.932556,63017875
9/17/2013,58.450001,60.799999,58.02,60.18,48.412777,55299355
9/18/2013,61,63.880001,60.540001,63.169998,50.818127,70870750
9/19/2013,69.480003,78.940002,69.480003,77.339996,62.217407,171000505
9/20/2013,78,78,67,71.209999,57.28603,175198035
9/23/2013,69.360001,72.169998,64.709999,65.459999,52.660355,100282825
9/24/2013,64.25,67.099998,63.299999,63.779999,51.308849,113573695
9/25/2013,64.400002,64.910004,61.259998,62.82,50.536568,89735180
9/26/2013,63.200001,64.449997,62.200001,63.16,50.810085,71720310
9/27/2013,63.560001,64,60.400002,60.919998,49.00808,58042975
9/30/2013,59.799999,59.799999,57.23,57.470001,46.232674,54582960
10/1/2013,57.799999,59.720001,56.080002,58.98,47.447414,93841295
10/3/2013,58.98,62.57,58.98,62.130001,49.981487,70843410
10/4/2013,61.200001,63.779999,60.919998,63.07,50.737682,81777845
10/7/2013,63,63.540001,61.27,63.110001,50.769863,50897750
10/8/2013,67.800003,69,65.410004,65.790001,52.925831,87997525
10/9/2013,63.849998,68.489998,63.849998,68.150002,54.824375,76793695
10/10/2013,68,68.980003,67.230003,68.449997,55.065704,51421145
10/11/2013,70.019997,70.400002,68.5,69.510002,55.918442,49562650
10/14/2013,69.760002,70.959999,69.199997,69.730003,56.095421,36451545
10/15/2013,70.599998,70.709999,65.800003,66.220001,53.271751,59872630
10/17/2013,66.220001,68.18,65.269997,67.160004,54.02795,48868490
10/18/2013,67.379997,69.589996,67.300003,69.260002,55.717327,36973820
10/21/2013,69.860001,72.139999,69.650002,71.730003,57.704361,47494135
10/22/2013,72.050003,74.980003,69.800003,74.400002,59.85228,123371010
10/23/2013,75.330002,76.379997,73.110001,74.800003,60.174072,80269010
10/24/2013,75.099998,75.989998,72.139999,72.540001,58.35598,52911405
10/25/2013,72.160004,72.449997,70.889999,71.099998,57.19754,34500465
10/28/2013,71.519997,72.300003,69.080002,69.480003,55.894314,25681580
10/29/2013,69.400002,74.620003,68.230003,74.279999,59.755749,79565345
10/30/2013,74.959999,75.959999,73.639999,74.470001,59.9086,46732700
10/31/2013,74,74.589996,73.080002,73.760002,59.337421,37250975
11/1/2013,73.800003,77.25,73.300003,75.620003,60.833736,53064905
11/5/2013,75.620003,76.599998,73.620003,75.169998,60.471722,45440740
11/6/2013,74.940002,75.480003,72.82,73.68,59.273064,31461630
11/7/2013,74.199997,74.989998,71.910004,72.150002,58.042233,34542345
11/8/2013,72.529999,73.080002,70.480003,70.849998,56.996433,40878305
11/11/2013,70.25,70.580002,66.349998,66.690002,53.649853,47216800
11/12/2013,66.970001,68.5,65.160004,65.790001,52.925831,34123545
11/13/2013,65.010002,67.099998,64.730003,66.32,53.352192,44134030
11/14/2013,68.199997,70.720001,68.040001,70.25,56.513748,43864960
11/18/2013,70.25,72.93,70.25,72.559998,58.372059,30517050
11/19/2013,72.730003,73.360001,72.110001,72.720001,58.500782,20347880
11/20/2013,72.400002,74.559998,71.419998,73.089996,58.798435,38597245
11/21/2013,71.989998,72.410004,70.309998,70.879997,57.020561,38409310
11/22/2013,71.970001,72.279999,68.419998,68.849998,55.387493,37653845
11/25/2013,69.870003,70.480003,68.639999,70.169998,56.44939,38155805
11/26/2013,70.599998,73.25,69.550003,72.410004,58.2514,107280655
11/27/2013,72.400002,72.800003,70.43,71.190002,57.269951,27269055
11/28/2013,72.199997,73.160004,71.800003,72.839996,58.597309,23337605
11/29/2013,72.360001,74.660004,72.360001,73.730003,59.31329,27279320
12/2/2013,74.339996,75.599998,74.339996,75.120003,60.431499,22308545
12/3/2013,74.400002,74.900002,73.699997,74.309998,59.779881,16433240
12/4/2013,73.980003,74.690002,73.550003,74.099998,59.610943,17567785
12/5/2013,76.199997,79.75,76,79.010002,63.560879,58022885
12/6/2013,79,79.220001,77.43,78.379997,63.05405,31192285
12/9/2013,82.400002,82.980003,78.459999,79.010002,63.560879,33444000
12/10/2013,78.800003,78.949997,76,76.669998,61.678429,25058825
12/11/2013,75.919998,77.739998,75.150002,77.300003,62.18523,27867240
12/12/2013,76.800003,77,75.5,76.099998,61.219872,23110325
12/13/2013,74.900002,75.099998,72.900002,73.120003,58.822575,19996840
12/16/2013,72.540001,73.940002,71.540001,72.519997,58.339882,19521015
12/17/2013,73.980003,74.040001,72.169998,72.75,58.524914,18436680
12/18/2013,72.209999,75.75,72.209999,75.099998,60.415409,35406150
12/19/2013,75.599998,75.940002,72.68,72.900002,58.64558,21219360
12/20/2013,72.800003,74.360001,72.169998,74.089996,59.602894,17083180
12/23/2013,74.300003,76.269997,74.300003,75.910004,61.067024,17542200
12/24/2013,75.910004,76.68,74.910004,75.169998,60.471722,14710505
12/26/2013,75.169998,75.989998,73.93,74.239998,59.723564,14776655
12/27/2013,74.860001,75.349998,74.400002,74.760002,60.141895,10444720
12/30/2013,74.800003,75.470001,73.5,73.699997,59.289154,10520705
12/31/2013,73.800003,74.309998,73.269997,74.040001,59.562675,9363870
1/1/2014,74.599998,75.160004,74.220001,74.889999,60.246464,6697155
1/2/2014,75,76.360001,72.040001,72.43,58.267483,30635905
1/3/2014,71.599998,74.290001,71.599998,73.959999,59.498318,19839425
1/6/2014,74.059998,74.129997,72.419998,73.279999,58.951279,15155620
1/7/2014,73.199997,73.779999,71.860001,73.029999,58.75016,24125140
1/8/2014,73.25,73.5,70.709999,71.279999,57.34235,25616620
1/9/2014,71.139999,71.139999,69.599998,70.029999,56.336765,19098620
1/10/2014,70.400002,71.400002,68.349998,68.599998,55.186378,20346150
1/13/2014,68.599998,69.75,67,67.75,54.502579,24968885
1/14/2014,68.199997,69.519997,68.040001,69.32,55.765598,19910120
1/15/2014,70.18,71.360001,68.459999,70.610001,56.803356,64934430
1/16/2014,71.199997,72,70.419998,71.309998,57.366478,24749415
1/17/2014,70.599998,71.519997,69.879997,70.230003,56.497662,20753925
1/20/2014,69.830002,72.110001,69.830002,71.879997,57.825027,16425455
1/21/2014,72.059998,73.269997,72.059998,72.639999,58.436424,15888735
1/22/2014,72.800003,72.959999,71.730003,72.290001,58.154858,14133155
1/23/2014,72.190002,72.449997,71.099998,71.5,57.519333,13339170
1/24/2014,70.839996,71.550003,69.029999,69.610001,55.99889,13383640
1/27/2014,68,68.18,64,64.330002,51.751308,37111925
1/28/2014,64.400002,65.980003,62.889999,64.980003,52.274212,46534380
1/29/2014,65.639999,66.339996,63.599998,64.160004,51.614555,22696605
1/30/2014,63,63.200001,60.650002,61.27,49.289642,28954900
1/31/2014,61.619999,62.360001,60.82,61.529999,49.498802,33432480
2/3/2014,61.400002,61.41,59.75,59.889999,48.179478,27475485
2/4/2014,59.02,61.16,58.279999,60.68,48.815006,39635305
2/5/2014,60.209999,61.09,59.610001,60.610001,48.758694,30274690
2/6/2014,60.84,62.049999,60.310001,61,49.072433,27112565
2/7/2014,61.599998,62.049999,61,61.779999,49.699921,18804365
2/10/2014,62.02,62.689999,61.130001,61.560001,49.522938,16384370
2/11/2014,61.529999,62.16,61.02,61.259998,49.281597,13932460
2/12/2014,61.799999,62.389999,60.419998,60.619999,48.766739,26281690
2/13/2014,61,61.099998,58.82,58.970001,47.439373,24896975
2/14/2014,59.799999,60.400002,58.830002,60.130001,48.372551,17736015
2/17/2014,60.48,61.400002,59.41,61.029999,49.096573,26114905
