Date,Open,High,Low,Close,Adj Close,Volume
4/4/2013,223.5,225.875,220.75,222.550003,190.965378,3264100
4/5/2013,220.75,231.5,219.375,227.300003,195.04126,3615068
4/8/2013,225.75,228,214.774994,224.399994,192.552811,12271312
4/9/2013,203.5,209,195.125,196.850006,168.91275,14171642
4/10/2013,197.550003,202.399994,197.550003,201.125,172.581055,4875874
4/11/2013,203.699997,204,199.5,201.475006,172.881393,2561134
4/12/2013,194.949997,195,189.524994,191.899994,164.665268,7752650
4/15/2013,191.949997,196.324997,188.149994,189.550003,162.648788,3153160
4/16/2013,189.25,191.550003,188.350006,190.675003,163.614151,1374018
4/17/2013,192.5,192.725006,185.600006,187.274994,160.696655,2272992
4/18/2013,186.625,188.949997,181.149994,184.524994,158.336914,5092744
4/22/2013,184.524994,184.524994,163.75,169.699997,145.615921,17899166
4/23/2013,171.125,173.949997,170.050003,171.375,147.053192,3470616
4/25/2013,171.375,172.475006,166.350006,167.75,143.942688,4848506
4/26/2013,168.100006,169.5,163.875,165.100006,141.668777,2959910
4/29/2013,165.5,171.449997,163.600006,171,146.7314,3458770
4/30/2013,172.074997,175,169.625,174.175003,149.455826,3069378
5/2/2013,174.175003,177.75,171.725006,176.125,151.129074,3095622
5/3/2013,175.324997,178.925003,174.600006,177.625,152.416199,2544250
5/6/2013,178.449997,180.725006,176.850006,178.675003,153.317169,2296392
5/7/2013,179,180,174.524994,175.399994,150.506958,4679608
5/8/2013,176,177.199997,173.625,175.524994,150.614227,2101788
5/9/2013,176.199997,178.5,176,177.399994,152.223129,2523562
5/10/2013,178.274994,178.574997,176.300003,177.5,152.30896,3013842
5/13/2013,177.5,177.800003,173.100006,173.975006,149.28421,2680174
5/14/2013,174,175.25,172.300003,173.824997,149.155472,1044786
5/15/2013,173.625,175.75,170.75,173.074997,148.511932,3076190
5/16/2013,173.25,173.675003,171.274994,173.225006,148.640656,3844030
5/17/2013,173,174.699997,169.300003,172,147.589523,2195544
5/20/2013,170.625,170.925003,167.074997,168.975006,144.99382,9185736
5/21/2013,169.024994,171.875,168.024994,169.449997,145.401428,3034634
5/22/2013,169.699997,171.800003,169.550003,171.024994,146.752838,2883316
5/23/2013,170.524994,171.274994,165.899994,168.550003,144.629135,4311706
5/24/2013,169.274994,171.199997,166.399994,168.100006,144.242981,1339700
5/27/2013,168.5,171,166.5,170.125,145.980621,2465672
5/28/2013,169.350006,171.725006,168,170.050003,145.916245,2652268
5/29/2013,169.5,172.149994,168.024994,169.675003,145.594467,3424816
5/30/2013,168.774994,171.149994,167.25,168.050003,144.200104,2340426
5/31/2013,168.875,169.925003,157.425003,163.824997,140.574707,5448382
6/3/2013,165.050003,167,161.550003,162.475006,139.41629,2947862
6/4/2013,163.175003,166.925003,163.175003,165.449997,141.969086,1919232
6/5/2013,166,166.350006,162.024994,162.5,139.437744,2013340
6/6/2013,162,165.625,161.550003,165,141.582962,2719572
6/7/2013,164,169.5,164,167.449997,143.685242,1634318
6/10/2013,168.5,172.449997,168.399994,171.625,147.267715,2088788
6/11/2013,172.050003,173.5,159.949997,172.524994,148.039978,4661192
6/12/2013,172.875,173,170.5,172.175003,147.739655,2226068
6/13/2013,170,170.5,166,170,145.873367,1358164
6/14/2013,165.125,171.399994,165.125,168.774994,144.82222,2419426
6/17/2013,168.800003,170,166,169.024994,145.036728,1077782
6/18/2013,169.050003,171,168.600006,170.600006,146.388214,880974
6/19/2013,171,172.350006,168.75,171.75,147.374954,1884702
6/20/2013,172,174.699997,170.699997,173.75,149.091156,8009972
6/21/2013,172.949997,175.5,172.449997,174.199997,149.477295,7287844
6/24/2013,174,174.949997,165.475006,173.274994,148.683533,2601232
6/25/2013,173,173,168,171.875,147.482224,2747956
6/26/2013,171.649994,174.699997,170,174.050003,149.348572,2478812
6/27/2013,174,175.850006,171.5,173.550003,153.324142,3801216
