Date,Open,High,Low,Close,Adj Close,Volume
12/27/2013,262,262.859985,258.059998,258.899994,238.996292,6232180
12/30/2013,260,261.200012,256.609985,257.25,237.47316,7064845
12/31/2013,258.390015,260.549988,255.279999,259.910004,239.928665,6365405
1/1/2014,260.299988,261,257.640015,258.440002,238.571671,2849425
1/2/2014,258.399994,265,252.669998,254.460007,234.897629,12972060
1/3/2014,251.600006,253.899994,249.119995,252.179993,232.792908,12018740
1/6/2014,251.509995,252.399994,248.320007,251.259995,231.943634,9181445
1/7/2014,251.5,253.160004,243.100006,246.850006,227.872681,15100310
1/8/2014,248,249,241.429993,242.350006,223.718643,13901845
1/9/2014,241,242.110001,235.240005,236.970001,218.752243,25553735
1/10/2014,238.789993,239.309998,231.779999,232.809998,214.912048,19877740
1/13/2014,233,240,233,236.979996,218.761459,8470360
1/14/2014,237,238.710007,233.850006,235.410004,217.312149,12100565
1/15/2014,237,237.600006,233.279999,235.660004,217.542938,14202760
1/16/2014,237,239.5,233.740005,235.229996,217.145996,18979890
1/17/2014,235.600006,237.600006,229,230.589996,212.862701,18932820
1/20/2014,228.539993,233.600006,226.460007,232.639999,214.755127,9875240
1/21/2014,232.979996,238.440002,231.699997,237.710007,219.435349,10979910
1/22/2014,237.199997,240.479996,234.619995,237.770004,219.490723,11839660
1/23/2014,236.649994,244.039993,236.270004,243.199997,224.503281,15027160
1/24/2014,240.600006,245.759995,239,240.919998,222.398544,14064340
1/27/2014,235.199997,236.720001,231,232.220001,214.367401,10879550
1/28/2014,231.399994,235.800003,223.059998,224.350006,207.102432,12651355
1/29/2014,226.059998,229.990005,224.240005,228.050003,210.51799,10925525
1/30/2014,224.600006,225.740005,221,221.759995,204.711548,11477500
1/31/2014,222.639999,225.399994,222.070007,224.589996,207.32399,5722790
2/3/2014,222.419998,226.779999,222.139999,224.779999,207.499374,6931690
2/4/2014,221.350006,225.470001,220.199997,224.360001,207.111664,8545405
2/5/2014,225,226,222.300003,224.740005,207.462448,7306550
2/6/2014,225.020004,227.199997,219.710007,220.589996,203.631485,10324800
2/7/2014,224.009995,225.880005,222.139999,225.089996,207.785538,6262595
2/10/2014,226.389999,227.880005,222.410004,223.789993,206.585464,4396885
2/11/2014,224.669998,226.360001,223.279999,224.190002,206.954727,4572215
2/12/2014,226,226.600006,222.869995,223.919998,206.70549,7384095
2/13/2014,224.039993,224.960007,219.300003,220.300003,203.3638,5899360
2/14/2014,221.800003,222.199997,216.520004,220.610001,203.649948,8778435
2/17/2014,222.199997,224,221,223.050003,205.902374,3941195
2/18/2014,223,235.300003,221.710007,233.080002,215.161285,10684885
2/19/2014,232.899994,235.600006,231.600006,233.229996,215.299759,7007375
2/20/2014,230.800003,234.380005,229.289993,231.570007,213.76738,9773920
2/21/2014,232,239.600006,232,238.669998,220.321533,9309810
2/24/2014,237,248.979996,236.589996,247.639999,228.601944,12811810
2/25/2014,248.199997,250.199997,245.029999,247.350006,228.334244,9506545
2/26/2014,246.399994,249.399994,245.639999,247.850006,228.795792,9380195
2/28/2014,247.850006,254.320007,247.619995,253.410004,233.92836,9366255
3/3/2014,252,257.140015,249.520004,251.100006,231.795944,9655975
3/4/2014,251,260.980011,251,258.709991,238.820892,11947275
3/5/2014,260,262.839996,258.809998,261.529999,241.424118,13213960
3/6/2014,261.579987,267,261.399994,265.899994,245.458145,9941880
3/7/2014,266.799988,284.730011,265.859985,281.359985,259.729614,23583950
3/10/2014,278.399994,288.359985,278.399994,285.309998,263.375946,16911865
3/11/2014,285.200012,290.600006,282.01001,283.5,261.705109,19830435
3/12/2014,283.5,284.980011,278.410004,279.579987,258.086426,10747045
3/13/2014,281.980011,285,275.01001,276.230011,254.993988,10533955
3/14/2014,274.200012,274.200012,266.200012,270.980011,250.147629,13711595
3/18/2014,270.980011,276.600006,268.579987,269.820007,249.076797,9473510
3/19/2014,271.600006,279.790009,270.269989,277.109985,255.80632,20189155
3/20/2014,272.299988,276.679993,269.149994,271.470001,250.599945,12914880
3/21/2014,267,282.390015,264.420013,278.850006,257.412598,64854420
3/24/2014,280.380005,285,278.850006,282.140015,260.449677,15594445
3/25/2014,282.279999,284.190002,279.230011,280.179993,258.64032,8412610
3/26/2014,282.309998,287.519989,281.170013,286.019989,264.031342,13856980
3/27/2014,286,293.779999,283.200012,285.98999,264.003693,21452140
3/28/2014,286.959991,293.980011,286.01001,292.390015,269.911652,10456480
3/31/2014,294.200012,295,290.019989,292.100006,269.643951,10543390
4/1/2014,294,295.779999,290.709991,293.700012,271.120941,11106200
4/2/2014,291.600006,294.929993,287.480011,293.429993,270.871674,6919030
4/3/2014,293.779999,293.779999,285.619995,286.970001,264.908356,5572305
4/4/2014,286,290.100006,283.600006,285.630005,263.671326,8209800
4/7/2014,285.579987,287.910004,282.019989,284.410004,262.545135,5393885
4/9/2014,284.410004,298,284.230011,296.790009,273.973419,8360910
4/10/2014,296.890015,303.519989,295.149994,300.73999,277.61972,10369990
4/11/2014,297,301.329987,296,299.149994,276.151978,5411945
4/15/2014,299.149994,299.149994,286.859985,289.040009,266.819183,4690300
4/16/2014,289.399994,292.940002,285.399994,286.390015,264.372894,4174880
4/17/2014,287.399994,294.529999,287.399994,292.929993,270.410126,6318240
4/21/2014,292.929993,302,292.929993,300.76001,277.638214,5660175
4/22/2014,301.200012,302.359985,297.619995,300.019989,276.955078,4972865
4/23/2014,298.399994,306.769989,298.399994,303.959991,280.592194,8169030
4/24/2014,303.959991,303.959991,303.959991,303.959991,280.592194,0
4/25/2014,304.399994,309.600006,300.230011,306.540009,282.973877,12287160
4/28/2014,310,310.959991,305,305.910004,282.392273,8868885
4/29/2014,307.200012,308.98999,301.540009,305.679993,282.179962,5984595
4/30/2014,307.579987,309.700012,299.429993,303.440002,280.112122,6673185
5/2/2014,303.440002,307.73999,303.440002,306.029999,282.503021,4528060
5/5/2014,307.190002,312.980011,304.299988,310.309998,286.453979,7227275
5/6/2014,311,312.649994,305.700012,307.390015,283.758484,5337910
5/7/2014,306.73999,311.200012,303.339996,307.540009,283.896973,6034730
5/8/2014,308.399994,311.880005,306.600006,310.75,286.860168,6485510
5/9/2014,311.179993,330,309.549988,325.799988,300.753143,11327365
5/12/2014,330.600006,338.350006,327.820007,329.309998,303.993317,9777475
5/13/2014,335,336.399994,328,329.75,304.399475,9343160
5/14/2014,330.399994,334,326.070007,327.299988,302.137848,6712060
5/15/2014,328,334.980011,327.809998,332.809998,307.224274,7888990
5/16/2014,350,369.809998,336.799988,351,324.015808,19275385
5/19/2014,355.399994,379.880005,355.399994,371.920013,343.327576,11546880
5/20/2014,374,378.559998,368.209991,371.390015,342.838318,6207320
5/21/2014,371.600006,373.440002,362.01001,363.029999,335.120972,5343765
5/22/2014,365.799988,371.600006,361.019989,368.329987,340.013519,4446910
5/23/2014,369.25,374.690002,368,372.899994,344.232208,5853140
5/26/2014,375.399994,385.76001,369.600006,374.589996,345.792297,8715260
5/27/2014,371.820007,374.459991,366.01001,369.809998,341.37973,4665425
5/28/2014,369.809998,375,365.049988,371.980011,343.382935,5950100
5/29/2014,371.799988,378.679993,370.100006,373.140015,344.453796,10555410
5/30/2014,373.799988,373.799988,364.799988,367.230011,338.998108,3890590
6/2/2014,366.450012,381.399994,364.51001,380.170013,350.943298,5954760
6/3/2014,381.980011,384.980011,377.600006,379.929993,350.721771,6000185
6/4/2014,378.399994,386.600006,376.220001,384.940002,355.346619,4109700
6/5/2014,385,390,383.399994,389.269989,359.343719,5422885
6/6/2014,391.079987,396.700012,389.019989,394.720001,364.374756,4047810
6/9/2014,397,397.920013,392.179993,393.450012,363.202362,3942460
6/10/2014,393.600006,393.869995,385.059998,386.5,356.786682,4218745
